SourceID,TargetID,RelationshipType,TransactionAmount,TransactionDate,TransactionDescription,SourceName,SourceType,SourceSector,SourceOrganization
4955,2971,Nepotism,22551,4/14/2012,Embezzlement in Government sector,Person 4955,Manager,Finance,Organization 932
4148,2433,Nepotism,37421,4/21/2018,Embezzlement in Government sector,Person 4148,Manager,Healthcare,Organization 899
3139,4353,Embezzlement,,4/17/2012,Embezzlement in Finance sector,Person 3139,Clerk,Healthcare,Organization 403
460,3165,Bribery,98146,1/16/2014,Embezzlement in Finance sector,Person 460,CEO,Government,Organization 727
4789,4893,Fraud,8638,8/22/2010,Embezzlement in Healthcare sector,Person 4789,Manager,Healthcare,Organization 563
4996,4767,Embezzlement,,12/27/2010,Fraud in Finance sector,Person 4996,Manager,Healthcare,Organization 421
316,1693,Fraud,,8/21/2019,Embezzlement in Government sector,Person 316,CEO,Healthcare,Organization 858
1853,3861,Fraud,,9/14/2017,Fraud in Construction sector,Person 1853,CEO,Finance,Organization 964
148,4382,Nepotism,,5/27/2015,Fraud in Government sector,Person 148,Clerk,Healthcare,Organization 209
3589,4927,Fraud,,5/18/2014,Bribery in Government sector,Person 3589,Manager,Construction,Organization 662
3389,1612,Bribery,,3/4/2012,Nepotism in Finance sector,Person 3389,Manager,Finance,Organization 35
611,1558,Fraud,,8/15/2016,Bribery in Construction sector,Person 611,Official,Finance,Organization 585
4580,701,Fraud,,4/25/2019,Fraud in Construction sector,Person 4580,CEO,Government,Organization 438
3936,4719,Nepotism,95335,8/14/2012,Embezzlement in Finance sector,Person 3936,Clerk,Construction,Organization 952
3529,816,Fraud,,10/23/2010,Embezzlement in Finance sector,Person 3529,CEO,Healthcare,Organization 527
2554,3699,Embezzlement,,9/4/2014,Embezzlement in Government sector,Person 2554,Manager,Construction,Organization 317
4432,451,Nepotism,,9/12/2018,Bribery in Construction sector,Person 4432,Manager,Healthcare,Organization 275
1931,3103,Embezzlement,,8/12/2020,Embezzlement in Finance sector,Person 1931,Official,Construction,Organization 94
315,1228,Fraud,12064,7/19/2013,Bribery in Healthcare sector,Person 315,Manager,Finance,Organization 885
2036,4839,Fraud,59537,6/12/2011,Embezzlement in Finance sector,Person 2036,Manager,Healthcare,Organization 426
856,2358,Nepotism,6883,12/3/2012,Embezzlement in Government sector,Person 856,Clerk,Government,Organization 443
4014,2009,Bribery,,11/7/2015,Fraud in Finance sector,Person 4014,CEO,Government,Organization 99
536,4787,Fraud,,7/9/2011,Nepotism in Government sector,Person 536,Official,Finance,Organization 853
2597,3487,Nepotism,49109,3/5/2019,Bribery in Government sector,Person 2597,Clerk,Finance,Organization 615
4935,906,Bribery,68405,11/17/2013,Embezzlement in Healthcare sector,Person 4935,Clerk,Finance,Organization 996
397,2406,Fraud,,9/3/2010,Bribery in Government sector,Person 397,Clerk,Healthcare,Organization 95
3892,798,Fraud,,11/15/2017,Nepotism in Finance sector,Person 3892,CEO,Finance,Organization 630
671,2660,Bribery,99948,10/15/2016,Embezzlement in Construction sector,Person 671,Official,Construction,Organization 115
1704,2174,Fraud,,1/4/2018,Fraud in Healthcare sector,Person 1704,Official,Construction,Organization 500
742,2015,Nepotism,2234,7/11/2012,Embezzlement in Government sector,Person 742,Clerk,Healthcare,Organization 159
3447,4056,Bribery,30241,3/21/2010,Nepotism in Construction sector,Person 3447,Clerk,Finance,Organization 458
4037,1887,Embezzlement,86007,12/20/2011,Fraud in Finance sector,Person 4037,Official,Construction,Organization 791
3441,2283,Bribery,1562,10/12/2016,Bribery in Construction sector,Person 3441,Manager,Healthcare,Organization 751
3358,4647,Bribery,,8/15/2020,Embezzlement in Construction sector,Person 3358,Clerk,Finance,Organization 770
3939,473,Bribery,,2/19/2018,Embezzlement in Healthcare sector,Person 3939,Official,Construction,Organization 803
2862,479,Embezzlement,,9/16/2011,Nepotism in Government sector,Person 2862,CEO,Government,Organization 241
4106,4497,Nepotism,,2/25/2020,Nepotism in Finance sector,Person 4106,Official,Construction,Organization 111
873,3359,Nepotism,,8/26/2020,Fraud in Healthcare sector,Person 873,Manager,Construction,Organization 548
450,3107,Bribery,64056,3/8/2013,Embezzlement in Finance sector,Person 450,Official,Finance,Organization 871
1575,3719,Bribery,11627,1/21/2018,Embezzlement in Government sector,Person 1575,CEO,Construction,Organization 457
852,3309,Bribery,60875,1/4/2018,Nepotism in Healthcare sector,Person 852,CEO,Finance,Organization 876
443,434,Fraud,32571,9/12/2016,Bribery in Finance sector,Person 443,Clerk,Government,Organization 642
3159,1751,Bribery,,5/24/2017,Bribery in Construction sector,Person 3159,CEO,Healthcare,Organization 448
3238,4069,Fraud,28467,3/8/2016,Embezzlement in Healthcare sector,Person 3238,Official,Healthcare,Organization 289
122,1393,Fraud,92502,1/8/2017,Bribery in Finance sector,Person 122,Official,Government,Organization 847
1110,90,Bribery,44186,10/2/2012,Fraud in Healthcare sector,Person 1110,Manager,Construction,Organization 235
4157,3337,Fraud,79021,12/5/2018,Nepotism in Government sector,Person 4157,Official,Finance,Organization 15
3295,1365,Nepotism,,1/17/2012,Nepotism in Government sector,Person 3295,Official,Finance,Organization 508
296,2477,Bribery,18468,10/1/2013,Fraud in Government sector,Person 296,CEO,Government,Organization 808
97,2587,Bribery,78679,5/8/2018,Bribery in Healthcare sector,Person 97,Clerk,Construction,Organization 928
2297,3494,Fraud,50195,5/8/2011,Nepotism in Construction sector,Person 2297,CEO,Government,Organization 313
1748,2668,Embezzlement,68883,10/24/2015,Fraud in Government sector,Person 1748,CEO,Government,Organization 52
1145,2036,Embezzlement,54386,4/11/2017,Fraud in Government sector,Person 1145,Manager,Government,Organization 101
1362,896,Embezzlement,96354,10/28/2016,Embezzlement in Healthcare sector,Person 1362,Official,Construction,Organization 339
1923,1806,Fraud,,7/11/2018,Fraud in Healthcare sector,Person 1923,Official,Government,Organization 298
761,3195,Bribery,62377,7/27/2019,Fraud in Government sector,Person 761,Official,Healthcare,Organization 844
1019,2670,Bribery,,7/11/2014,Bribery in Government sector,Person 1019,Manager,Government,Organization 730
2497,3798,Nepotism,,8/17/2017,Nepotism in Healthcare sector,Person 2497,CEO,Finance,Organization 321
1961,2909,Embezzlement,49890,10/21/2017,Fraud in Finance sector,Person 1961,Clerk,Government,Organization 93
1701,157,Bribery,86763,3/4/2020,Embezzlement in Construction sector,Person 1701,CEO,Finance,Organization 658
3275,2643,Nepotism,,2/22/2019,Fraud in Construction sector,Person 3275,Manager,Construction,Organization 333
1917,1437,Fraud,42374,8/18/2019,Embezzlement in Finance sector,Person 1917,Official,Finance,Organization 135
3872,2372,Bribery,,11/18/2014,Embezzlement in Healthcare sector,Person 3872,CEO,Government,Organization 217
1363,2315,Embezzlement,19410,2/7/2014,Nepotism in Finance sector,Person 1363,Manager,Government,Organization 967
2456,782,Nepotism,39766,8/21/2017,Embezzlement in Construction sector,Person 2456,Official,Healthcare,Organization 306
2845,94,Bribery,,11/21/2020,Bribery in Finance sector,Person 2845,Official,Healthcare,Organization 8
4872,1531,Embezzlement,95755,2/21/2014,Bribery in Finance sector,Person 4872,Official,Finance,Organization 744
136,1215,Bribery,,11/14/2011,Bribery in Construction sector,Person 136,Clerk,Healthcare,Organization 459
2010,704,Fraud,64305,3/20/2015,Embezzlement in Healthcare sector,Person 2010,CEO,Healthcare,Organization 619
228,602,Nepotism,,5/11/2014,Bribery in Healthcare sector,Person 228,Clerk,Construction,Organization 742
2219,1294,Embezzlement,,6/15/2017,Embezzlement in Construction sector,Person 2219,Manager,Finance,Organization 314
1353,3273,Embezzlement,76632,3/24/2020,Nepotism in Government sector,Person 1353,CEO,Finance,Organization 873
2791,3834,Embezzlement,,1/10/2012,Fraud in Healthcare sector,Person 2791,Clerk,Finance,Organization 805
319,1290,Fraud,88418,5/28/2010,Nepotism in Government sector,Person 319,Clerk,Finance,Organization 31
1406,3105,Embezzlement,40552,10/10/2018,Fraud in Healthcare sector,Person 1406,Clerk,Finance,Organization 782
3903,1440,Nepotism,,5/1/2020,Bribery in Government sector,Person 3903,CEO,Government,Organization 910
4105,4909,Nepotism,17698,1/4/2017,Bribery in Finance sector,Person 4105,Manager,Construction,Organization 995
1253,4408,Bribery,17911,2/16/2019,Nepotism in Government sector,Person 1253,Manager,Government,Organization 106
1527,1571,Nepotism,,12/5/2014,Nepotism in Government sector,Person 1527,Manager,Government,Organization 618
3437,1494,Nepotism,40082,4/6/2016,Embezzlement in Healthcare sector,Person 3437,CEO,Government,Organization 612
918,3710,Nepotism,27136,2/25/2018,Fraud in Government sector,Person 918,Manager,Finance,Organization 183
4821,2272,Fraud,13108,5/27/2012,Embezzlement in Construction sector,Person 4821,Clerk,Construction,Organization 746
4127,583,Fraud,40398,2/9/2011,Embezzlement in Government sector,Person 4127,Official,Finance,Organization 559
4723,54,Fraud,9349,9/28/2011,Fraud in Construction sector,Person 4723,Official,Healthcare,Organization 563
255,3892,Bribery,,8/19/2011,Nepotism in Construction sector,Person 255,Clerk,Government,Organization 566
396,4315,Nepotism,,12/18/2011,Embezzlement in Construction sector,Person 396,Manager,Government,Organization 979
1414,4659,Embezzlement,80237,12/16/2014,Fraud in Healthcare sector,Person 1414,Manager,Finance,Organization 582
1239,4079,Bribery,,9/15/2011,Fraud in Government sector,Person 1239,Clerk,Construction,Organization 130
1271,1858,Fraud,,1/13/2015,Nepotism in Healthcare sector,Person 1271,Manager,Government,Organization 666
21,4833,Bribery,55747,3/19/2016,Fraud in Finance sector,Person 21,Official,Construction,Organization 653
1112,1437,Nepotism,,4/6/2020,Nepotism in Construction sector,Person 1112,CEO,Government,Organization 499
3772,2890,Bribery,59186,6/24/2014,Fraud in Healthcare sector,Person 3772,Clerk,Construction,Organization 932
2073,2149,Fraud,,8/16/2015,Fraud in Construction sector,Person 2073,CEO,Healthcare,Organization 689
3822,4600,Embezzlement,,2/16/2014,Bribery in Construction sector,Person 3822,Manager,Government,Organization 340
817,3719,Bribery,39063,1/12/2018,Fraud in Healthcare sector,Person 817,Manager,Healthcare,Organization 20
1491,567,Nepotism,,9/18/2013,Embezzlement in Government sector,Person 1491,Manager,Finance,Organization 664
3515,1805,Embezzlement,8286,1/21/2013,Fraud in Government sector,Person 3515,Official,Finance,Organization 450
2063,1639,Nepotism,32508,2/24/2011,Embezzlement in Finance sector,Person 2063,Manager,Construction,Organization 155
422,4372,Fraud,39139,6/20/2018,Nepotism in Government sector,Person 422,Clerk,Government,Organization 376
4756,4007,Nepotism,,3/14/2013,Fraud in Government sector,Person 4756,Manager,Government,Organization 155
1690,3111,Bribery,85223,11/5/2013,Embezzlement in Healthcare sector,Person 1690,Manager,Construction,Organization 188
1647,732,Fraud,,10/7/2015,Nepotism in Government sector,Person 1647,Official,Healthcare,Organization 26
1531,2350,Nepotism,,2/19/2018,Nepotism in Healthcare sector,Person 1531,Manager,Government,Organization 341
3904,3866,Bribery,4358,9/7/2012,Nepotism in Healthcare sector,Person 3904,Clerk,Government,Organization 656
1455,3159,Bribery,88775,5/8/2016,Nepotism in Government sector,Person 1455,Clerk,Healthcare,Organization 246
1626,1342,Bribery,,3/4/2017,Embezzlement in Healthcare sector,Person 1626,Manager,Finance,Organization 546
363,2052,Fraud,,12/17/2019,Embezzlement in Government sector,Person 363,Clerk,Healthcare,Organization 329
11,3904,Nepotism,14081,9/28/2020,Nepotism in Construction sector,Person 11,CEO,Government,Organization 293
856,4200,Nepotism,89907,7/10/2017,Bribery in Construction sector,Person 856,Clerk,Government,Organization 443
2309,2853,Fraud,43101,6/14/2014,Fraud in Healthcare sector,Person 2309,Official,Finance,Organization 298
3022,3084,Nepotism,16118,1/16/2016,Embezzlement in Finance sector,Person 3022,Clerk,Construction,Organization 93
399,533,Embezzlement,49139,10/16/2018,Bribery in Healthcare sector,Person 399,Official,Finance,Organization 529
1831,2222,Nepotism,90801,12/24/2015,Embezzlement in Finance sector,Person 1831,Clerk,Construction,Organization 464
3859,517,Bribery,34252,6/11/2013,Bribery in Finance sector,Person 3859,Manager,Government,Organization 930
1890,4892,Embezzlement,70448,5/14/2014,Fraud in Finance sector,Person 1890,Official,Construction,Organization 80
1020,1202,Embezzlement,,4/6/2019,Embezzlement in Construction sector,Person 1020,Clerk,Healthcare,Organization 363
3391,2645,Embezzlement,37798,3/11/2013,Nepotism in Construction sector,Person 3391,Clerk,Construction,Organization 103
354,1044,Fraud,,7/28/2016,Nepotism in Government sector,Person 354,Official,Finance,Organization 162
1564,307,Fraud,,7/22/2014,Fraud in Finance sector,Person 1564,CEO,Construction,Organization 650
3560,166,Fraud,,6/12/2015,Bribery in Finance sector,Person 3560,Official,Government,Organization 188
272,4646,Embezzlement,,10/21/2019,Fraud in Healthcare sector,Person 272,Clerk,Construction,Organization 848
839,2805,Embezzlement,95502,8/13/2019,Fraud in Construction sector,Person 839,Official,Finance,Organization 455
1161,69,Bribery,,11/11/2014,Embezzlement in Government sector,Person 1161,Clerk,Finance,Organization 29
2898,1401,Fraud,,3/25/2012,Bribery in Government sector,Person 2898,Manager,Finance,Organization 548
4509,3445,Embezzlement,86169,1/23/2020,Fraud in Construction sector,Person 4509,CEO,Healthcare,Organization 973
4587,3669,Embezzlement,,11/14/2015,Fraud in Finance sector,Person 4587,Official,Government,Organization 334
1190,384,Bribery,31308,8/7/2013,Fraud in Construction sector,Person 1190,CEO,Healthcare,Organization 853
4655,155,Fraud,,10/15/2016,Nepotism in Construction sector,Person 4655,Official,Healthcare,Organization 442
3296,4774,Bribery,50056,2/20/2015,Fraud in Healthcare sector,Person 3296,Manager,Healthcare,Organization 892
2465,1563,Embezzlement,,10/5/2013,Embezzlement in Healthcare sector,Person 2465,Official,Construction,Organization 510
1614,308,Bribery,,9/23/2016,Bribery in Government sector,Person 1614,CEO,Healthcare,Organization 957
1935,1060,Fraud,28139,1/18/2012,Embezzlement in Finance sector,Person 1935,Official,Finance,Organization 888
3465,1374,Bribery,,5/19/2013,Fraud in Government sector,Person 3465,CEO,Construction,Organization 329
4614,1339,Bribery,31810,10/7/2010,Bribery in Government sector,Person 4614,Clerk,Healthcare,Organization 804
319,870,Nepotism,,6/24/2012,Embezzlement in Government sector,Person 319,Clerk,Finance,Organization 31
3796,2260,Fraud,25283,3/7/2014,Bribery in Healthcare sector,Person 3796,CEO,Finance,Organization 819
4822,2491,Nepotism,43931,2/9/2015,Embezzlement in Healthcare sector,Person 4822,CEO,Healthcare,Organization 371
3913,4769,Nepotism,,2/5/2018,Bribery in Construction sector,Person 3913,Clerk,Finance,Organization 835
4788,3975,Bribery,,5/21/2017,Bribery in Finance sector,Person 4788,Manager,Construction,Organization 939
1111,2045,Nepotism,52645,6/21/2019,Bribery in Construction sector,Person 1111,Manager,Finance,Organization 88
175,4622,Fraud,15463,4/8/2014,Nepotism in Healthcare sector,Person 175,CEO,Healthcare,Organization 908
1015,1823,Nepotism,74778,8/17/2010,Fraud in Healthcare sector,Person 1015,Manager,Healthcare,Organization 762
1914,4600,Nepotism,,9/12/2018,Bribery in Finance sector,Person 1914,Official,Healthcare,Organization 318
4995,4033,Embezzlement,,3/1/2020,Nepotism in Government sector,Person 4995,Clerk,Government,Organization 676
1144,1679,Fraud,,8/8/2011,Bribery in Government sector,Person 1144,Official,Construction,Organization 83
3199,1180,Fraud,83351,8/21/2014,Fraud in Construction sector,Person 3199,Clerk,Healthcare,Organization 972
268,1592,Embezzlement,33175,10/11/2013,Embezzlement in Government sector,Person 268,Official,Healthcare,Organization 443
830,4083,Embezzlement,,11/22/2019,Embezzlement in Healthcare sector,Person 830,CEO,Healthcare,Organization 682
